Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
85015,1kVp5JBxCwO8o87YbKEd5f,The All-American Rejects,De ese gran pop de los 00's,Gives You Hell,0,214306,False,0.725,0.675,4,-6.8,1,0.0368,0.0165,0.0,0.0537,0.595,99.979,4,punk-rock
49286,5eXNDevxY2PdxVyeAZZnm4,Jebroer;Mr. Polska,Jebroer 4 Life,Die Hard,26,179096,True,0.685,0.985,11,-1.216,0,0.0898,0.0303,0.142,0.301,0.668,144.947,4,hardstyle
89937,3kQm6t1V0dy7xdhRXVzWRd,Galee Galee;Cris Mj;Bstk Prod,Toy Con la Bendición,Toy Con la Bendición,41,244788,True,0.608,0.522,2,-11.038,0,0.214,0.384,8.62e-05,0.117,0.497,103.935,4,reggaeton
38104,5Ss6DqCldgTmIo6BekVOJT,Banes World,You Say I'm in Love,You Say I'm in Love,61,176760,False,0.625,0.285,1,-16.686,0,0.0537,0.438,0.00279,0.192,0.357,140.02,4,garage
11174,4R59wt5nnhYo88PIu3cUIt,Blanco White,On the Other Side,Olalla,66,248160,False,0.573,0.406,3,-11.946,1,0.0361,0.653,0.475,0.123,0.376,130.021,4,british
106623,531QsVDErs0IBaQIhukzj3,Daniela Rathana,LUGNA LÅTAR,Kyss!,0,204661,True,0.435,0.495,6,-6.124,0,0.0397,0.398,0.0,0.239,0.209,134.372,4,swedish
3982,3QHqCKdJBiBfFkN61NR00m,Callejeros,Presión,Presión,47,238346,False,0.414,0.938,10,-4.592,0,0.0684,0.0602,1.18e-06,0.11,0.643,99.014,4,alternative
79673,6VnHJ2qyC1MpodivmPBm8F,Chewie Melodies,Genshin Impact Piano Cover Collection (Pt. 2),Qingyun Peak Daytime,40,70273,False,0.485,0.0192,4,-29.844,1,0.0503,0.991,0.922,0.0991,0.41,134.218,4,piano
61886,57BWGN3CjOrgBCJd4KDWim,Wasuta,わーすたBEST,グレープフルーツムーン,18,287426,False,0.406,0.96,5,-3.633,1,0.105,0.00533,0.0,0.154,0.477,182.012,4,j-idol
102994,6gXrEUzibufX9xYPk3HD5p,Eagles,Hotel California (2013 Remaster),Life in the Fast Lane - 2013 Remaster,72,286219,False,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,4,songwriter
28598,1aWA6FHwqGqH7b8XbKeiG0,The Gladiators,Trenchtown Mix Up,Looks Is Deceiving - 2000 Digital Remaster,28,152533,False,0.848,0.545,11,-7.582,1,0.113,0.153,1.12e-05,0.231,0.713,79.24,4,dub
19884,55Kb9jM9W9s9axYfaZ8Op1,Derek & The Dominos,On air 70's Hits,Layla - 40th Anniversary Version / 2010 Remastered,1,423840,False,0.403,0.903,1,-3.88,1,0.0664,0.574,0.305,0.287,0.498,115.669,4,country
77262,3CK5nDmST2vWnlp5ijkjVK,Sorriso Maroto;Coral Resgate,Sorriso 15 Anos (Ao Vivo),Brigas por Nada (feat. Coral Resgate) - Ao Vivo,48,245453,False,0.54,0.829,0,-5.212,1,0.0484,0.802,0.0,0.287,0.392,147.868,4,pagode
95084,1PHA3eJPFk8qySLwpnBa6n,Luisito Ayala Y La Puerto Rican Power,Canta los Grandes Éxitos (Pistas Originales),Tu Cariñito - Pistas Originales,0,249531,False,0.666,0.849,7,-13.531,0,0.0675,0.229,0.113,0.0675,0.717,93.689,4,salsa
47777,7bYsIVw6B8QRvtT7TeyRdT,Stone Temple Pilots,Grunge!,Dead & Bloated,36,310266,True,0.56,0.81,7,-7.876,1,0.0546,0.000156,8.57e-05,0.0926,0.548,123.013,3,hard-rock
108808,3iw8KDjVT4PJQh518JXG96,Pepe Aguirre,Dejame morir,Pensando en ti,18,179002,False,0.585,0.259,4,-9.131,1,0.0437,0.986,0.000304,0.526,0.842,99.378,4,tango
103805,0qprlw0jfsW4H9cG0FFE0Z,Michael Kiwanuka,Love & Hate,Cold Little Heart,65,597600,False,0.489,0.404,8,-7.815,1,0.0261,0.487,0.0485,0.14,0.153,108.01,4,soul
96634,4Sinv2r04N7RY6a6DFTlFG,Diogo Nogueira,Alma Brasileira (Ao Vivo / Edição Especial),Avião / Fato Consumado - Ao Vivo,37,232002,False,0.723,0.811,0,-7.105,1,0.0439,0.707,0.0,0.147,0.897,102.088,4,samba
47188,36NwMJRaCy7x77xYGJiG2M,Allman Brothers Band,Fishing Music,Midnight Rider,1,177960,False,0.346,0.589,7,-9.922,1,0.036,0.21,0.00703,0.15,0.638,189.486,4,hard-rock
109053,6ekLy1OsrYdLMbcqc0KZ8G,Solomun,Nobody Is Not Loved,Home,28,221090,False,0.679,0.707,2,-11.453,1,0.04,0.00634,0.855,0.18,0.258,120.007,4,techno
108506,6Y0EIzZmLz9zWQineeK6Kz,Ariel Ardit;Andrés Linetzky,"Intimos, Vol. 1 en vivo en Bebop",Quedemonos Aqui - En Vivo,18,236708,False,0.417,0.313,2,-9.524,0,0.0533,0.882,5.9e-05,0.648,0.335,63.269,4,tango
21668,3YQ5NYk2legzeloibRyXn1,Marksman,Verified Choppa 2,Verified Choppa 2,58,139093,False,0.725,0.604,7,-5.874,1,0.408,0.117,0.0,0.0855,0.449,199.995,4,dancehall
23905,1JybHYAOzP0sWjzplbruqJ,Viva La Panda,California in Rain,California in Rain,46,181016,False,0.627,0.653,9,-8.117,0,0.0923,0.285,0.0,0.0933,0.225,117.915,4,deep-house
4548,7hbAuG4CFb8ee6IOBKKdar,Sebastian Plano,Klassische Weihnachtsmusik,A Present for a Young Traveller,0,189478,False,0.167,0.282,11,-15.214,0,0.0368,0.97,0.842,0.0892,0.0405,148.711,3,ambient
79605,4Q4LaLRedI0F02XS2lsYkP,Jøsefine,Numéro 1,Numéro 1,59,154625,False,0.413,0.0734,5,-26.001,1,0.0311,0.992,0.947,0.093,0.366,131.462,4,piano
56885,5QgCQ26Yowv9Zx8fFZDhjE,Bahamas,sadsadchristmas,Christmas Must Be Tonight,0,227173,False,0.587,0.329,7,-11.957,1,0.0413,0.531,0.032,0.115,0.337,126.632,4,indie-pop
16294,1FTsR7lFOetRF4WQf1IcK9,George Frideric Handel;The English Concert;Trevor Pinnock;The English Concert Choir,Classical Christmas 2022,"Messiah, HWV 56 / Pt. 2: XLII. ""Hallelujah""",0,240760,False,0.434,0.262,1,-12.874,1,0.0286,0.959,0.6,0.141,0.256,103.015,4,classical
23377,4jNM6l3Amnmyy1kNCLcSWL,LISTENBEE;Naz Tokio,Save Me,Save Me,59,212459,False,0.751,0.645,1,-8.231,1,0.031,0.0169,0.000101,0.117,0.642,122.026,4,deep-house
11975,63ZBSZ8zBvfGNK24BLMPAi,Whitesnake,Slip of the Tongue (2019 Remaster),The Deeper the Love - 2019 Remaster,49,259901,False,0.537,0.662,9,-7.52,1,0.0286,0.000611,1.43e-06,0.0863,0.471,104.977,4,british
13065,2tzj855lGL5qWi5Rz3ufb7,Ron Trent,Primitive Arts,Morning Factory,16,551360,False,0.867,0.524,1,-13.069,1,0.201,0.0829,0.841,0.1,0.261,123.708,4,chicago-house
87721,0t3WQVWGcyqmPZtqVlwRdI,Skank,Multishow Ao Vivo - Skank no Mineirão,Vamos Fugir - Ao Vivo,42,259626,False,0.389,0.94,6,-2.702,0,0.0531,0.353,0.000295,0.673,0.482,140.018,4,r-n-b
74819,4WVd5VRuBCtDKweMUiYw7M,Marisa Monte,Verde Anil Amarelo Cor de Rosa e Carvão,Segue o Seco,38,302093,False,0.593,0.583,5,-9.94,1,0.0429,0.00837,8.92e-05,0.225,0.96,163.819,4,mpb
57334,2u5Jh4U0GNJWDuafMQQygq,Tanir;Tyomcha;Mikis,Da Da Da (Remix by Mikis),Da Da Da - Remix by Mikis,54,183100,False,0.852,0.967,9,-1.661,0,0.0722,0.395,0.000324,0.433,0.891,124.024,4,indie
64473,7GwEY6EZUuuqtrrxllVsO8,Dean Martin,All I want For Christmas Is Music,"Baby, It's Cold Outside - Remastered 2004",0,143026,False,0.499,0.304,0,-11.543,1,0.0632,0.81,0.0,0.0546,0.521,129.321,4,jazz
326,5P6ZBMWS66FVo6deJaDdHy,The Civil Wars,The Civil Wars,Dust to Dust,49,229653,False,0.747,0.265,1,-14.141,1,0.0354,0.745,0.0169,0.11,0.2,138.017,4,acoustic
111668,3Gy0L7h1AW3a2uftqessB8,Supreme Beings of Leisure,Divine Operating System,Ghetto,19,262440,False,0.701,0.714,11,-7.436,0,0.0532,0.179,0.000239,0.196,0.719,99.961,4,trip-hop
3,6lfxq3CG4xtTiEg7opyCyx,Kina Grannis,Crazy Rich Asians (Original Motion Picture Soundtrack),Can't Help Falling In Love,71,201933,False,0.266,0.0596,0,-18.515,1,0.0363,0.905,7.07e-05,0.132,0.143,181.74,3,acoustic
43383,2XWb43IH6lK831IZjLKra1,Sync 3;Ericka Nascimento,Ele Sabe o Que Faz,Ele Sabe o Que Faz,29,288115,False,0.319,0.603,0,-5.231,1,0.0325,0.543,0.0,0.228,0.344,131.768,4,groove
62576,4GVzBVrDce2kS5TDQBMUJ5,MFÖ,Ele Güne Karşı Yapayalnız,Bu Sabah Yağmur Var İstanbul'da,40,220641,False,0.504,0.245,2,-11.935,1,0.0331,0.706,0.0,0.137,0.266,120.0,4,j-pop
68114,5Tj1ohvoTgMyk5KyatzI88,J Balvin;Bad Bunny,Feliz Cumpleaños con Perreo,QUE PRETENDES,2,222346,False,0.639,0.791,10,-4.443,0,0.254,0.0275,0.0,0.362,0.933,92.603,4,latino
22508,63RvxXXFVrjQirrQl6tc9U,Traitors,Night Terrors,Intruder,23,226105,False,0.34,0.914,1,-2.667,0,0.157,0.000164,0.625,0.371,0.281,126.787,4,death-metal
82851,5yNUgA66PbcPIJPOU2eBwR,Andrew Gold,All This and Heaven Too,Thank You for Being a Friend,48,280760,False,0.695,0.568,3,-13.572,1,0.0294,0.166,0.0,0.125,0.786,111.887,4,power-pop
18167,5ngEWsbUmB9Vz2s58Km9vv,Big Jay Oakerson,The Crowd Work Sessions: What's Your F@!?#ng Deal?!,Respect Your Own Asshole,24,209952,True,0.498,0.72,4,-10.467,0,0.941,0.807,0.0,0.54,0.587,164.516,3,comedy
26766,44ICnldJmWpVargpEZLjNY,Cameron's Bedtime Classics,Lullabies and Magic,Carousel,19,192467,False,0.446,0.06,9,-19.25,1,0.0298,0.981,0.96,0.0978,0.0383,76.994,4,disney
61007,3lDcT3QEFj9OWQBFoqAaHO,GIRLFRIEND,HOUSE,sky & blue,42,238133,False,0.535,0.942,8,-2.892,1,0.0625,0.034,0.0,0.191,0.812,157.03,4,j-idol
71390,6MCy7TQ6qOvEdayIkbC8kc,Blind Melon,Fiesta temática 90s,No Rain,0,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,metal
77591,1LJL5g2ixCpyP1CvcwTWOW,Belo,"Belo in Concert, Ep. 01 (Ao Vivo)",Reinventar / Pra Ver O Sol Brilhar / Perfume - Ao Vivo,44,502982,False,0.303,0.81,8,-5.508,1,0.101,0.465,0.0,0.76,0.542,171.14,4,pagode
24481,7tbIORB7DBM5X8efwMX8cD,Terrence Parker;Gianni Bello,Omnipotent,Naturally,9,445556,False,0.764,0.805,8,-4.165,1,0.0371,0.0377,0.895,0.0803,0.822,122.0,4,detroit-techno
60383,0ZUZuBrHakxrNkThIzEJnZ,Vybz Kartel,Duet Deluxe Edition,Love Yuh Enuh,23,224890,True,0.552,0.851,6,-2.594,1,0.18,0.0665,0.0,0.0855,0.733,102.317,4,j-dance
96855,5969KczTCCLeaABLlGytau,Arlindo Cruz,"Sambabook João Nogueira, 2",Alô Madureira,36,130306,False,0.675,0.606,5,-12.11,1,0.133,0.288,0.0,0.131,0.812,99.924,4,samba
62156,543jStmHR1VrSfpxmjUIn6,sumika,Chime,フィクション,64,230760,False,0.658,0.94,2,-2.427,1,0.0339,0.144,0.0,0.101,0.694,122.992,4,j-pop
39874,5LITWbjjrQFdFYrZgcBWUT,GReeeN,Maria,Maria,39,227943,True,0.763,0.672,8,-6.406,1,0.148,0.198,0.0,0.36,0.823,147.451,4,german
55714,1e9JTfYjUGDFSMfB66Z86y,Pritam;Karthik,Once Upon A Time In Mumbaai,I Am In Love,45,299771,False,0.703,0.736,2,-5.089,1,0.0286,0.6,6.11e-06,0.2,0.598,129.963,4,indian
87656,5Z6QUf4ruCkSMOzxQHulCm,Enygma Rapper,Chama (Ace),Chama (Ace),42,287549,False,0.563,0.8,11,-4.118,0,0.036,0.296,0.0,0.119,0.384,138.974,4,r-n-b
423,5CijCh8uOTWZO9DQpYwAXw,Parachute,Losing Sleep,The Mess I Made,49,230613,False,0.423,0.572,6,-5.109,1,0.0347,0.0158,0.0,0.231,0.17,165.394,4,acoustic
107398,2zZOkXKHKyU24OHYXkgoNk,Magazine,Magazine... (Where The Power Is),Definitive Gaze,32,268640,False,0.428,0.857,2,-6.74,1,0.052,0.038,0.0227,0.0849,0.683,137.53,4,synth-pop
12956,27NRZUFwO8J17mAgjtJDrB,Raymond Lam,"愛不疚 (劇集 ""溏心風暴之家好月圓"" 片尾曲)","愛不疚 - (劇集 ""溏心風暴之家好月圓"" 片尾曲)",45,231920,False,0.569,0.526,6,-9.621,0,0.0375,0.563,0.0,0.156,0.348,140.029,5,cantopop
3230,18lSBq4bUQg32GeQ8gIu1e,Shinedown,Rock - Best of 2022,Planet Zero,6,222738,False,0.416,0.964,9,-2.967,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,4,alternative
102147,4wJSJfK4TpN34ijo6gWTmZ,Bryan Adams,pov: you are walking in a winter wonderland,Christmas Time,0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,songwriter
81843,2bygWMs35RbVPihSUVr0lA,Sam Smith,Christmas Best Hits 2022,Have Yourself A Merry Little Christmas,0,170964,False,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1,pop
24109,2zk3zK4HXFV6BRHdXIUxAN,Octave One;Random Noise Generation,Burn It Down,Whatever She Wants - Original Mix,11,419997,False,0.657,0.719,8,-5.701,0,0.0351,2.86e-05,0.175,0.0863,0.909,119.945,3,detroit-techno
104863,0ybzTXT67Bso3GNET7ecCC,Dante,Una Noche Más,La Última Página,27,219600,True,0.671,0.7,10,-12.446,0,0.367,0.45,0.0,0.132,0.704,89.56,4,spanish
7018,1wbDSpBA0d36mgsE2QhrPM,The Steeldrivers,Bad For You,Glad I’m Gone,35,179186,False,0.555,0.696,7,-5.992,1,0.0298,0.599,7.24e-05,0.145,0.84,169.963,4,bluegrass
46906,0Ze3DNoRUnVUDRVz4w3yCt,Ham;Demo;Justin Time;Becks,Here I Am,Here I Am,15,319080,False,0.466,0.913,9,-10.806,1,0.0569,0.0339,0.932,0.139,0.175,171.833,4,happy
43830,24HhzuNu8Sz8uZv3xTrX5x,Kokiri,Marylebone Dance ADE 2022,Toca,1,238064,False,0.743,0.818,11,-6.12,0,0.0643,0.000666,0.902,0.0356,0.555,123.99,4,groove
6888,5eRVPID9Jd2mvaVrJWaoKD,Primordial,Exile Amongst the Ruins,Upon Our Spiritual Deathbed,16,508393,False,0.115,0.901,7,-6.318,1,0.0751,4.28e-05,0.000649,0.126,0.0795,160.184,4,black-metal
23265,4cMBFU3ZjlbscquikM8sM7,Deep Chills;Not Famous,Backfire,Backfire,37,184800,False,0.806,0.491,11,-7.053,1,0.0479,0.329,4.16e-06,0.189,0.847,100.001,4,deep-house
28874,2SwoHOkk5X3GJUP6KeuB1d,Spag Heddy,The Classics,The Master - VIP,46,190635,False,0.495,0.868,11,-3.326,0,0.11,0.00366,0.237,0.17,0.295,173.945,4,dub
66498,0tUVJBF7wuTyS0LBD6VHIg,The Bad Kids,Dede 3x,Dede 3x,11,99004,False,0.864,0.73,6,-5.222,0,0.349,0.00156,0.0,0.114,0.202,97.969,4,kids
60021,0Rj2yNpEvXOl8yn9UOuIRs,Charly Black;Daddy Yankee,Gyal You A Party Animal (Remix),Gyal You A Party Animal - Remix,68,224320,False,0.729,0.894,0,-4.054,1,0.0798,0.0612,0.0,0.36,0.757,101.053,4,j-dance
25776,2us9GwHgsMdb1ZJnrZiojq,Matthias Carras,Ich Bin Dein Co-Pilot 2010,Ich Bin Dein Co-Pilot 2010 - Radio Edit,30,189873,False,0.692,0.955,9,-3.809,1,0.0418,0.195,0.0,0.134,0.891,132.006,4,disco
44888,5TLA7O0ogTqwZHbS3ERabw,Soundgarden,Down On The Upside,Blow Up The Outside World,58,345666,False,0.33,0.529,9,-10.043,1,0.0358,0.000807,0.214,0.126,0.148,140.156,4,grunge
81058,7MBqVOzb8C3f0FXr2LBLiq,OAFF;Savera;Lothika;Kausar Munir,"Doobey (From ""Gehraiyaan"")","Doobey (From ""Gehraiyaan"")",73,219686,False,0.751,0.669,3,-6.532,0,0.0359,0.342,1.31e-05,0.0822,0.359,119.014,4,pop
106481,0CXUOQZfm3X95jJNHFfb6f,Mats Rådberg;Rankarna,Det är inte lätt att va' ödmjuk,Det är inte lätt att vara ödmjuk (It's Hard to Be Humble),38,254866,False,0.469,0.477,0,-12.157,1,0.215,0.311,0.0,0.978,0.564,166.076,3,swedish
80600,0KSOLEBixnBYIKNHF1VbzF,Atif Aslam;Hadiqa Kiani,Bol (Original Motion Picture Soundtrack),Hona Tha Pyar,60,221986,False,0.687,0.542,4,-8.689,1,0.0307,0.571,0.0307,0.118,0.782,102.994,4,pop-film
45201,3Y2TyCFa8eFsNi7JTtnSh7,Estas Tonne,Introspection,Introspection,33,739926,False,0.414,0.821,4,-8.539,0,0.0442,0.808,0.814,0.0996,0.432,173.933,4,guitar
106798,4hMkDclhFQpGzChxe3BLS4,Nationalteatern,Rövarkungens ö,Sent en lördag kväll,36,234973,False,0.364,0.674,9,-7.466,0,0.084,0.0718,2.54e-06,0.338,0.616,155.639,4,swedish
96039,5MettHBHQSiJuOcepOxQZz,Akatu;Grupo Revelação;Vitinho,"Encontro de Gerações, Vol. 03 (Ao Vivo)",Pra Ver o Sol Brilhar - Ao Vivo,51,124347,False,0.571,0.645,5,-9.059,1,0.03,0.59,0.0,0.1,0.822,152.001,4,samba
73764,2TS4lqbWTY45RxbEGTwD3V,Fluxion,Ripple Effect,Another Side,18,446502,False,0.81,0.318,6,-21.404,0,0.0504,0.686,0.907,0.102,0.339,120.048,4,minimal-techno
28569,6MDBkIEBEodrBPG5CPb8IG,Porter Robinson,Nurture,do-re-mi-fa-so-la-ti-do,47,214930,False,0.562,0.602,5,-10.032,0,0.0334,0.0958,0.579,0.136,0.695,172.065,4,dub
67154,1sZyestTGfOxWKRxdVdKuA,J Balvin;Bad Bunny,Reggeaton Imperdible,LA CANCIÓN,2,242573,False,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,4,latin
59098,65Z3SDxxPB3BSIlomBMbzk,Alphaxone;Onasander;protoU,Shadows of Forgotten Legends,Thoughts of Ancient Gods,9,678265,False,0.169,0.181,0,-24.002,1,0.0459,0.32,0.856,0.0997,0.032,115.982,4,iranian
56318,6pD5shyLA2WIMgeyLWcb6A,Ritviz;Karan Kanchan,Mimmi,Jaana,47,185149,False,0.668,0.682,9,-7.999,1,0.0419,0.00143,0.00469,0.467,0.565,139.998,4,indie-pop
94293,0kNkyCg59tcaSGyoC2ByTX,Khantrast,Bunny Thot,Bunny Thot,62,91199,True,0.71,0.848,9,-5.01,0,0.194,0.322,0.0,0.159,0.572,134.894,4,sad
26701,2WD2AtCQVUacSSMDUFA2GS,Benny Martin,Disney & Pixar Piano Classics,"Bundle of Joy (From ""Inside Out"")",48,171050,False,0.569,0.0097,9,-30.445,0,0.162,0.972,0.374,0.0911,0.142,130.193,4,disney
19953,1LM5zQv5pBKPyO7rm7Uz6U,Maren Morris,HERO (Deluxe Edition),My Church,69,197930,False,0.517,0.743,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979,4,country
61353,5sX66jlnqZZ0tF5jOQwt9M,Kyary Pamyu Pamyu,良すた,良すた,23,180237,False,0.683,0.898,10,-0.889,1,0.034,0.452,0.00218,0.0706,0.498,131.951,4,j-idol
63784,5NK8jad728pj6YeqM5VJD4,The Black Crowes,Shake Your Money Maker,She Talks To Angels,67,329400,False,0.584,0.521,4,-5.782,1,0.0295,0.06,7.56e-05,0.22,0.317,160.058,4,j-rock
23840,7DdrHlmyfDmAibdAbEdYIu,Sons Of Maria,Don't Tell Me I Can't Have It,Don't Tell Me I Can't Have It,57,187772,False,0.65,0.669,2,-10.262,1,0.0317,0.196,0.749,0.119,0.0681,109.998,4,deep-house
109939,1wjmb6uqRlWuF6stUJ4eNc,Blank & Jones,Substance (Super Deluxe Edition),Desire,24,413640,False,0.679,0.867,7,-4.695,1,0.0484,0.000752,0.919,0.837,0.336,139.993,4,techno
4153,6qXs1dtubNruTULaetueVA,aswekeepsearching,Sleep,Dreams Are Real,29,213391,False,0.53,0.2,10,-19.456,0,0.0383,0.932,0.00174,0.113,0.123,114.909,4,ambient
105290,0TKb90PdBwdfm2zef0dWcT,Matt Large,Part of a Major Thing,Part of a Major Thing,39,166500,False,0.621,0.481,0,-8.568,1,0.03,0.471,0.935,0.125,0.324,79.988,4,study
32541,0KeeKjwx7JqeHlQjXnHpL9,Francisca Valenzuela,SALÚ,SALÚ,39,200453,False,0.706,0.868,7,-3.746,1,0.0267,0.00358,0.0,0.317,0.767,129.975,4,electronic
65962,2zpW5rbFlaURNzeO8Mrm0e,All Ok,Crazy,Crazy,42,154571,False,0.74,0.691,0,-7.437,1,0.0726,0.0216,0.000144,0.109,0.469,104.996,4,k-pop
45134,401z0loExHONDFVq90G9Yo,William Luna;Julio Humala L,En Serio... Huaynos por Siempre,Flor de Retama,32,262160,False,0.759,0.508,0,-4.557,1,0.0413,0.488,0.00341,0.151,0.604,77.084,1,guitar
64067,0NXH0Te1ZDnKGDPqwomITQ,Louis Armstrong,pov: you rock around the christmas tree,Winter Wonderland - Single Version,0,181446,False,0.431,0.215,1,-11.471,1,0.0523,0.777,0.0,0.179,0.401,77.108,4,jazz
41492,2L3LrSJj7FGbX9JwCk5pRf,Gene Loves Jezebel,The House Of Dolls,Gorgeous,24,225533,False,0.549,0.878,9,-7.017,0,0.0473,0.0174,0.0,0.0806,0.395,125.92,4,goth
6453,32dGGAko2c7KYzyY8y4N99,Norrhem,Vaienneet Voittajat,Voima ja Kunnia,19,209032,True,0.222,0.973,11,-4.697,0,0.092,1.66e-06,0.938,0.159,0.0385,154.44,4,black-metal
61242,39Q08yA5K7IMII01mS8dOZ,SKE48,心にFlower (Special Edition),心にFlower,25,280145,False,0.567,0.939,11,-1.511,1,0.0575,0.317,0.0,0.0473,0.686,131.979,4,j-idol
60820,0jSTtjDiPcfaU1DtfR03AN,Maharajan,ちがう,ちがう,19,225411,False,0.613,0.89,7,-4.933,1,0.0343,0.000386,0.0313,0.126,0.461,119.481,4,j-dance
11510,2eajPmnVrhSsGy1DTqW5wg,Nicholas Hooper,Harry Potter and the Half-Blood Prince (Original Motion Picture Soundtrack),When Ginny Kissed Harry,52,158186,False,0.483,0.0589,4,-28.255,0,0.0394,0.979,0.956,0.0375,0.0783,84.038,3,british
113313,20iakTsX1xqTvcqKYH6W8k,Passion;Kristian Stanfill,Passion: White Flag,One Thing Remains - Live,45,348485,False,0.304,0.674,11,-6.012,1,0.039,0.0506,0.000218,0.548,0.163,148.039,4,world-music
108253,0FocbxQOKIMvvrtffXUzGz,Eladia Blazquez,Serie De Oro,La Voz De Buenos Aires,21,144200,False,0.467,0.327,5,-13.247,0,0.0647,0.831,0.0,0.169,0.355,106.897,4,tango
50354,4aTXBrfZCq46Si5xiJHA6H,ONMYO-ZA,臥龍點睛,組曲「義経」~悪忌判官,24,279253,False,0.459,0.979,4,-2.287,0,0.118,0.000326,0.000159,0.445,0.285,98.94,4,heavy-metal
90579,6hPuaKg3GXLHpbygnH3pAs,Sonia Rivas;YOSHIO,La Gran Coleccion Del 60 Aniversario CBS - Yoshio,El Reencuentro,31,227106,False,0.369,0.462,0,-9.897,1,0.036,0.352,0.0118,0.149,0.537,150.187,4,rock-n-roll
109035,3rrgneYIM5KKZTM28CCZqs,Duke Dumont,Larga Vida al Electro,Ocean Drive,0,206320,False,0.67,0.776,8,-4.091,0,0.047,0.00388,0.000189,0.122,0.624,115.034,4,techno
6513,36BpdNhpc6BuY53BopgMyu,Gehenna,Seen Through The Veils Of Darkness (The Second Spell),Shairak Kinnummh,17,305066,False,0.0999,0.899,9,-2.658,0,0.0599,3.61e-06,0.969,0.319,0.163,158.671,4,black-metal
105038,2LQvFDHnUiT3D612LHntIN,huglord,12 Weeks,12 Weeks,49,160941,False,0.584,0.411,11,-10.995,1,0.0355,0.84,0.853,0.112,0.249,84.986,4,study
72903,4Xe8ybuHb2CKiFc55bp8VZ,Of Mice & Men,Restoring Force,Would You Still Be There,12,192506,False,0.513,0.917,10,-3.612,1,0.0505,5.86e-05,7.1e-05,0.309,0.481,96.022,4,metalcore
50326,47QSaeyDgHwaxOJnvXfcz3,Almafuerte,En Vivo All Boys,Triunfo - En Vivo All Boys,26,198086,False,0.291,0.95,5,-6.372,1,0.0656,0.00472,2.65e-05,0.934,0.485,136.092,4,heavy-metal
98991,1NwlCKiQTi4Han3nJe4vG6,Stephen Sondheim;Glynis Johns;Len Cariou;Harold Hastings,A Little Night Music (Original Broadway Cast Recording),A Little Night Music: You Must Meet My Wife,20,247826,False,0.348,0.368,7,-9.389,1,0.0523,0.932,0.0,0.0957,0.262,78.582,3,show-tunes
7965,4xvIdWh6JdoojBe04YinIQ,The Osborne Brothers;Mac Wiseman,100 Greatest Bluegrass Hits,Midnight Flyer,19,121093,False,0.553,0.499,11,-11.082,1,0.0279,0.668,0.00209,0.0863,0.891,137.639,4,bluegrass
18368,6AnkFuMBMaya0iBLrqH2Ac,Stuart Thompson,Dandy Man,Pandas,24,160257,True,0.617,0.846,11,-10.509,1,0.581,0.881,7.07e-06,0.472,0.842,102.134,3,comedy
49109,5OnLWxxMNmTmXFaT8uRm3m,Sub Zero Project,Renaissance Of Rave,HALO,58,188991,False,0.496,0.753,8,-6.253,0,0.0663,0.00158,0.00327,0.407,0.141,150.351,4,hardstyle
81586,1a4UteUQkqUIOr3YQQ20fD,Feid,Feliz Cumpleaños con Perreo,Si Te La Encuentras Por Ahí,2,191506,False,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,pop
90810,1sU96xA3zs1yx4hDboSpIO,Los Baby's,20 Grandes de los Baby's,Porque,29,183626,False,0.723,0.318,4,-15.12,1,0.0342,0.0229,2.09e-06,0.462,0.439,112.157,3,rock-n-roll
19082,7HUlOKnGX8VZjwSCdd6N7X,Jon Pardi,Country USA,Dirt On My Boots,0,201893,False,0.683,0.796,11,-4.179,1,0.0284,0.112,0.0,0.197,0.533,90.031,4,country
20743,3RP5k1fpIeAoRIXI3NRbvu,Demi Lovato,Halloween Party 2022,Dancing With The Devil,0,243992,False,0.392,0.642,0,-5.813,0,0.0431,0.269,0.0,0.11,0.129,75.279,4,dance
97382,3HrvG1d9OZpg6eV4A1dcSk,Jorge & Mateus,10 Anos (Ao Vivo) - Deluxe,De Tanto Te Querer - Ao Vivo,48,179562,False,0.322,0.756,2,-5.167,1,0.0532,0.0775,0.0,0.793,0.501,140.934,4,sertanejo
42910,5A1vrOWufqQLWEx3MRD0SD,Narcosis,Primera Dosis,Destino,12,270125,False,0.256,0.826,5,-7.049,1,0.0515,0.0978,0.0386,0.0571,0.0786,136.783,4,grindcore
